,Player,Series,date,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,0,4s,6s,Afghanistan,Australia,Bangladesh,England,India,Netherlands,New Zealand,Pakistan,South Africa,Sri Lanka,AVG_Run,AVG_SR,AVG_BF
1774,Chamika Karunaratne,"India in Sri Lanka ODI Series, 2021",18 Jul 2021,3,3.0,2,90,44*,90.00,78.0,115.38,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,55.59625,80.31,0.08256944444444445
1775,Chamika Karunaratne,"South Africa in Sri Lanka ODI Series, 2021",2 Sep 2021,3,3.0,1,59,36,29.50,69.0,85.50,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,42.548125,82.905,0.07961805555555555
1776,Chamika Karunaratne,"Zimbabwe in Sri Lanka ODI Series, 2021/22",16 Jan 2022,3,3.0,1,69,34,34.50,72.0,95.83,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38.5240625,89.3675,0.07980902777777778
1777,Chamika Karunaratne,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,5.0,1,107,75,26.75,110.0,97.27,0,1,0,9,3,0,5,0,0,0,0,0,0,0,0,32.63703125,93.31875,0.07657118055555556
1778,Chamika Karunaratne,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,32,17,10.66,52.0,61.53,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21.648515625,77.424375,0.06717447916666666
1779,Chamika Karunaratne,"Sri Lanka in New Zealand ODI Series, 2022/23",25 Mar 2023,2,2.0,0,35,24,17.50,66.0,53.03,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,19.5742578125,65.2271875,0.08858723958333334
1780,Chamika Karunaratne,"ICC Cricket World Cup (in India), 2023/24",16 Oct 2023,2,1.0,0,2,2,2.00,11.0,18.18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.78712890625,41.703593749999996,0.062626953125
1781,Kusal Mendis,"Sri Lanka in Ireland ODI Series, 2016",16 Jun 2016,2,2.0,0,59,51,29.50,66.0,89.39,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,29.5,89.39,0.11
1782,Kusal Mendis,"Sri Lanka in England ODI Series, 2016",21 Jun 2016,5,5.0,0,169,77,33.80,187.0,90.37,0,2,1,22,2,0,0,0,5,0,0,0,0,0,0,31.65,89.88,0.11733333333333333
1783,Kusal Mendis,"Australia in Sri Lanka ODI Series, 2016",21 Aug 2016,5,5.0,0,174,69,34.80,210.0,82.85,0,2,0,21,1,0,5,0,0,0,0,0,0,0,0,33.224999999999994,86.365,0.12866666666666668
1784,Kusal Mendis,"Zimbabwe Tri-Nation Series (Sri Lanka, West Indies, Zimbabwe), 2016/17",14 Nov 2016,5,4.0,1,167,94,55.66,159.0,105.03,0,2,0,19,6,0,0,0,0,0,0,0,0,0,0,44.442499999999995,95.69749999999999,0.13058333333333333
1785,Kusal Mendis,"Sri Lanka in South Africa ODI Series, 2016/17",28 Jan 2017,5,5.0,0,116,62,23.20,164.0,70.73,0,1,0,16,0,0,0,0,0,0,0,0,0,5,0,33.82125,83.21375,0.11995833333333333
1786,Kusal Mendis,"Bangladesh in Sri Lanka ODI Series, 2016/17",25 Mar 2017,3,3.0,0,160,102,53.33,200.0,80.00,1,1,0,13,1,0,0,3,0,0,0,0,0,0,0,43.575625,81.606875,0.17109027777777777
1787,Kusal Mendis,"ICC Champions Trophy (in England), 2017",3 Jun 2017,3,3.0,0,127,89,42.33,132.0,96.21,0,1,0,17,1,0,0,0,0,0,0,0,1,1,0,42.9528125,88.90843749999999,0.15887847222222223
1788,Kusal Mendis,"Zimbabwe in Sri Lanka ODI Series, 2017",30 Jun 2017,5,5.0,1,115,86,28.75,115.0,100.00,0,1,2,10,1,0,0,0,0,0,0,0,0,0,0,35.85140625,94.45421875,0.11777256944444445
1789,Kusal Mendis,"India in Sri Lanka ODI Series, 2017",20 Aug 2017,4,4.0,0,57,36,14.25,102.0,55.88,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,25.050703125,75.167109375,0.10138628472222222
1790,Kusal Mendis,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2017/18",13 Oct 2017,2,2.0,0,12,10,6.00,32.0,37.50,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,15.5253515625,56.3335546875,0.07735980902777778
1791,Kusal Mendis,"Bangladesh Tri-Nation Series (Bangladesh, Sri Lanka, Zimbabwe), 2017/18",17 Jan 2018,5,4.0,0,83,36,20.75,91.0,91.20,0,0,1,7,3,0,0,3,0,0,0,0,0,0,0,18.13767578125,73.76677734375,0.07659657118055556
1792,Kusal Mendis,"South Africa in Sri Lanka ODI Series, 2018",29 Jul 2018,5,5.0,0,86,38,17.20,97.0,88.65,0,0,1,9,1,0,0,0,0,0,0,0,0,5,0,17.668837890625,81.208388671875,0.07063161892361111
1793,Kusal Mendis,"Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates), 2018",15 Sep 2018,2,2.0,0,0,0,0.00,3.0,0.00,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,17.668837890625,81.208388671875,0.03781580946180556
1794,Kusal Mendis,"England in Sri Lanka ODI Series, 2018/19",17 Oct 2018,3,3.0,0,61,56,20.33,48.0,127.08,0,1,1,1,6,0,0,0,3,0,0,0,0,0,0,14.582209472656249,83.84209716796875,0.045574571397569444
1795,Kusal Mendis,"Sri Lanka in New Zealand ODI Series, 2018/19",3 Jan 2019,3,3.0,0,38,20,12.66,50.0,76.00,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,13.621104736328125,79.92104858398437,0.0505650634765625
1796,Kusal Mendis,"Sri Lanka in South Africa ODI Series, 2018/19",3 Mar 2019,5,5.0,0,202,60,40.40,261.0,77.39,0,2,0,15,3,0,0,0,0,0,0,0,0,5,0,27.010552368164063,78.65552429199218,0.11228253173828125
1797,Kusal Mendis,"Sri Lanka in Scotland ODI Series, 2019",21 May 2019,1,1.0,0,66,66,66.00,56.0,117.85,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,46.505276184082035,98.25276214599609,0.14947459920247397
1798,Kusal Mendis,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,7,7.0,0,143,46,20.42,213.0,67.13,0,0,1,8,2,1,1,0,1,0,0,1,0,1,0,33.46263809204102,82.69138107299804,0.1254515853155227
1799,Kusal Mendis,"Bangladesh in Sri Lanka ODI Series, 2019",26 Jul 2019,3,3.0,1,138,54,69.00,181.0,76.24,0,1,0,13,1,0,0,3,0,0,0,0,0,0,0,51.23131904602051,79.46569053649901,0.1632813482133169
1800,Kusal Mendis,"West Indies in Sri Lanka ODI Series, 2019/20",22 Feb 2020,3,3.0,0,194,119,64.66,192.0,101.04,1,1,0,20,2,0,0,0,0,0,0,0,0,0,0,57.94565952301025,90.2528452682495,0.18830734077332512
1801,Kusal Mendis,"ICC Men's Cricket World Cup Super League, 2020-2022/23",23 May 2021,11,11.0,1,200,67,20.00,274.0,72.99,0,1,2,21,3,3,0,3,0,0,0,2,0,0,0,38.972829761505125,81.62142263412474,0.13566882190181406
1802,Kusal Mendis,"Sri Lanka in Bangladesh ODI Series, 2021",23 May 2021,3,3.0,0,61,24,20.33,94.0,64.89,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,29.65141488075256,73.25571131706238,0.12005663317312926
1803,Kusal Mendis,"Zimbabwe in Sri Lanka ODI Series, 2021/22",16 Jan 2022,3,3.0,0,69,36,23.00,84.0,82.14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26.32570744037628,77.69785565853118,0.10669498325323129
1804,Kusal Mendis,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,5.0,2,249,87*,83.00,274.0,90.87,0,2,0,22,3,0,5,0,0,0,0,0,0,0,0,54.66285372018814,84.2839278292656,0.144680824959949
1805,Kusal Mendis,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,3.0,1,70,67,35.00,74.0,94.59,0,1,0,8,1,3,0,0,0,0,0,0,0,0,0,44.83142686009407,89.4369639146328,0.11345152359108561
1806,Kusal Mendis,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,38,34,12.66,45.0,84.44,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,28.745713430047033,86.9384819573164,0.0817257617955428
1807,Kusal Mendis,"Sri Lanka in New Zealand ODI Series, 2022/23",25 Mar 2023,2,2.0,0,0,0,0.00,22.0,0.00,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,28.745713430047033,86.9384819573164,0.059196214231104737
1808,Kusal Mendis,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,3,3.0,1,100,78,50.00,109.0,91.74,0,1,0,10,1,3,0,0,0,0,0,0,0,0,0,32.18642835751176,67.6046204893291,0.09015366267110793
1809,Kusal Mendis,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,8,7.0,2,191,78,38.20,231.0,82.68,0,1,1,21,1,0,0,0,0,0,2,0,0,0,0,35.19321417875588,75.14231024466454,0.10007683133555396
1810,Kusal Mendis,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,6.0,0,270,92,45.00,315.0,85.71,0,3,0,27,5,1,0,2,0,0,0,0,1,0,0,40.09660708937794,80.42615512233226,0.13753841566777697
1811,Kusal Mendis,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,8,8.0,0,288,122,36.00,251.0,114.74,1,1,0,26,15,1,1,1,1,0,1,0,1,1,0,38.04830354468897,97.58307756116614,0.12106087450055515
1812,Kusal Perera,"Sri Lanka in Australia ODI Series, 2012/13",13 Jan 2013,4,3.0,2,50,22*,50.00,74.0,67.56,0,0,0,6,1,0,4,0,0,0,0,0,0,0,0,50.0,67.56,0.08222222222222222
1813,Kusal Perera,"Bangladesh in Sri Lanka ODI Series, 2012/13",23 Mar 2013,3,3.0,1,116,56,58.00,123.0,94.30,0,1,0,13,2,0,0,3,0,0,0,0,0,0,0,54.0,80.93,0.10944444444444444
1814,Kusal Perera,"ICC Champions Trophy (in England), 2013",9 Jun 2013,4,4.0,0,14,6,3.50,23.0,60.86,0,0,1,3,0,0,1,0,1,0,0,1,0,0,0,28.75,70.89500000000001,0.06430555555555556
1815,Kusal Perera,"West Indies Tri-Nation Series (India, Sri Lanka, West Indies), 2013",2 Jul 2013,2,1.0,0,2,2,2.00,4.0,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.375,60.447500000000005,0.03881944444444445
1816,Kusal Perera,"South Africa in Sri Lanka ODI Series, 2013",31 Jul 2013,1,1.0,0,9,9,9.00,16.0,56.25,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,12.1875,58.34875,0.04607638888888889
1817,Kusal Perera,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2013/14",18 Dec 2013,5,5.0,0,142,64,28.40,154.0,92.20,0,1,0,11,5,0,0,0,0,0,0,0,5,0,0,20.29375,75.274375,0.07437152777777778
1818,Kusal Perera,"Sri Lanka in Bangladesh ODI Series, 2013/14",17 Feb 2014,3,3.0,0,134,106,44.66,149.0,89.93,1,0,0,10,6,0,0,3,0,0,0,0,0,0,0,32.476875,82.60218750000001,0.11996354166666667
1819,Kusal Perera,"Asia Cup (Afghanistan, Bangladesh, India, Pakistan, Sri Lanka in Bangladesh), 2013/14",25 Feb 2014,5,5.0,0,153,64,30.60,195.0,78.46,0,1,1,17,4,1,0,1,0,0,0,0,2,0,0,31.5384375,80.53109375,0.12498177083333334
1820,Kusal Perera,"Sri Lanka in Ireland ODI Series, 2014",6 May 2014,1,1.0,0,0,0,0.00,4.0,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.5384375,80.53109375,0.06915755208333334
1821,Kusal Perera,"Sri Lanka in England ODI Series, 2014",31 May 2014,2,2.0,0,38,19,19.00,44.0,86.36,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,17.384609375,63.3127734375,0.07124544270833333
1822,Kusal Perera,"South Africa in Sri Lanka ODI Series, 2014",6 Jul 2014,3,3.0,0,78,37,26.00,67.0,116.41,0,0,0,11,2,0,0,0,0,0,0,0,0,3,0,21.6923046875,89.86138671875,0.07284494357638888
1823,Kusal Perera,"Sri Lanka in India ODI Series, 2014/15",6 Nov 2014,3,3.0,0,4,4,1.33,15.0,26.66,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,11.511152343749998,58.260693359375,0.04475580512152777
1824,Kusal Perera,"England in Sri Lanka ODI Series, 2014/15",26 Nov 2014,5,5.0,0,99,59,19.80,131.0,75.57,0,1,2,9,1,0,0,0,5,0,0,0,0,0,0,15.655576171875,66.9153466796875,0.06604456922743054
1825,Kusal Perera,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",11 Mar 2015,2,2.0,0,27,24,13.50,23.0,117.39,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,14.577788085937499,92.15267333984374,0.05218895128038194
1826,Kusal Perera,"Pakistan in Sri Lanka ODI Series, 2015",11 Jul 2015,5,5.0,0,230,116,46.00,189.0,121.69,1,1,1,29,6,0,0,0,0,0,0,0,5,0,0,30.28889404296875,106.92133666992187,0.08909447564019096
1827,Kusal Perera,"West Indies in Sri Lanka ODI Series, 2015/16",1 Nov 2015,3,3.0,0,163,99,54.33,155.0,105.16,0,2,0,10,6,0,0,0,0,0,0,0,0,0,0,42.309447021484374,106.04066833496094,0.1306583489312066
1828,Kusal Perera,"Sri Lanka in Ireland ODI Series, 2016",16 Jun 2016,2,2.0,0,167,135,83.50,166.0,100.60,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,62.90472351074219,103.32033416748047,0.20366250779893663
1829,Kusal Perera,"Sri Lanka in England ODI Series, 2016",21 Jun 2016,5,5.0,0,77,37,15.40,109.0,70.64,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,39.152361755371096,86.98016708374024,0.13816458723280164
1830,Kusal Perera,"Australia in Sri Lanka ODI Series, 2016",21 Aug 2016,5,5.0,0,86,54,17.20,116.0,74.13,0,1,0,8,1,0,5,0,0,0,0,0,0,0,0,28.176180877685546,80.55508354187012,0.10774896028306749
1831,Kusal Perera,"Zimbabwe Tri-Nation Series (Sri Lanka, West Indies, Zimbabwe), 2016/17",14 Nov 2016,5,4.0,0,46,21,11.50,58.0,79.31,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19.838090438842773,79.93254177093506,0.07804114680820042
1832,Kusal Perera,"ICC Champions Trophy (in England), 2017",3 Jun 2017,2,2.0,2,91,47*,-,110.0,82.72,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,19.838090438842773,81.32627088546752,0.13068724007076687
1833,Kusal Perera,"Bangladesh Tri-Nation Series (Bangladesh, Sri Lanka, Zimbabwe), 2017/18",17 Jan 2018,3,3.0,0,130,80,43.33,143.0,90.90,0,1,0,12,3,0,0,1,0,0,0,0,0,0,0,26.62452260971069,86.11313544273376,0.1447880644798279
1834,Kusal Perera,"South Africa in Sri Lanka ODI Series, 2018",29 Jul 2018,5,5.0,0,179,81,35.80,152.0,117.76,0,2,0,23,3,0,0,0,0,0,0,0,0,5,0,31.212261304855346,101.93656772136688,0.12306069890658061
1835,Kusal Perera,"Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates), 2018",15 Sep 2018,2,2.0,0,28,17,14.00,41.0,68.29,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,22.606130652427673,85.11328386068345,0.09569701611995697
1836,Kusal Perera,"England in Sri Lanka ODI Series, 2018/19",10 Oct 2018,2,1.0,0,30,30,30.00,37.0,81.08,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,26.303065326213837,83.09664193034172,0.10951517472664515
1837,Kusal Perera,"Sri Lanka in New Zealand ODI Series, 2018/19",3 Jan 2019,3,3.0,0,149,102,49.66,158.0,94.30,1,0,0,18,2,0,0,0,0,0,0,3,0,0,0,37.98153266310692,88.69832096517086,0.14253536514110035
1838,Kusal Perera,"Sri Lanka in South Africa ODI Series, 2018/19",3 Mar 2019,3,2.0,0,41,33,20.50,59.0,69.49,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,29.24076633155346,79.09416048258544,0.12043434923721684
1839,Kusal Perera,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,7,7.0,0,273,78,39.00,246.0,110.97,0,3,0,32,1,1,1,0,1,0,0,1,0,1,0,34.12038316577673,95.03208024129272,0.11878860319003699
1840,Kusal Perera,"Bangladesh in Sri Lanka ODI Series, 2019",26 Jul 2019,3,3.0,0,183,111,61.00,184.0,99.45,1,0,0,25,1,0,0,3,0,0,0,0,0,0,0,47.560191582888365,97.24104012064636,0.16161652381724073
1841,Kusal Perera,"West Indies in Sri Lanka ODI Series, 2019/20",22 Feb 2020,3,3.0,0,86,44,28.66,106.0,81.13,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,38.11009579144418,89.18552006032317,0.13969715079750925
1842,Kusal Perera,"ICC Men's Cricket World Cup Super League, 2020-2022/23",23 May 2021,6,6.0,0,246,120,41.00,277.0,88.80,1,1,1,22,1,0,0,3,3,0,0,0,0,0,0,39.55504789572209,88.99276003016158,0.14679301984319906
1843,Kusal Perera,"Sri Lanka in Bangladesh ODI Series, 2021",23 May 2021,3,3.0,0,164,120,54.66,187.0,87.70,1,0,0,14,1,0,0,3,0,0,0,0,0,0,0,47.10752394786104,88.3463800150808,0.17728539881048844
1844,Kusal Perera,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,3,3.0,0,82,73,27.33,90.0,91.11,0,1,1,8,0,0,0,0,3,0,0,0,0,0,0,37.21876197393052,89.7281900075404,0.1386426994052442
1845,Kusal Perera,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",14 Sep 2023,2,2.0,0,17,17,8.50,10.0,170.00,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,22.85938098696526,129.86409500377022,0.07765468303595544
1846,Kusal Perera,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,6,6.0,0,98,78,16.33,119.0,82.35,0,1,1,16,0,0,1,1,1,0,1,0,1,1,0,19.59469049348263,106.1070475018851,0.07188289707353326
1847,Pathum Nissanka,"ICC Men's Cricket World Cup Super League, 2020-2022/23",10 Mar 2021,17,17.0,1,421,85,26.31,536.0,78.54,0,4,1,52,1,3,0,3,3,0,0,2,0,0,0,26.31,78.54,0.10509803921568628
1848,Pathum Nissanka,"Sri Lanka in West Indies ODI Series, 2020/21",10 Mar 2021,3,3.0,0,42,24,14.00,54.0,77.77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20.155,78.155,0.08254901960784314
1849,Pathum Nissanka,"Sri Lanka in Bangladesh ODI Series, 2021",23 May 2021,3,3.0,0,28,20,9.33,53.0,52.83,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,14.7425,65.4925,0.07071895424836601
1850,Pathum Nissanka,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,3,3.0,0,16,6,5.33,48.0,33.33,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,10.036249999999999,49.41125,0.06202614379084967
1851,Pathum Nissanka,"Zimbabwe in Sri Lanka ODI Series, 2021/22",16 Jan 2022,3,3.0,0,146,75,48.66,161.0,90.68,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,29.348124999999996,70.045625,0.12045751633986927
1852,Pathum Nissanka,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,5.0,0,222,137,44.40,261.0,85.05,1,1,0,22,3,0,5,0,0,0,0,0,0,0,0,36.874062499999994,77.54781249999999,0.14722875816993464
1853,Pathum Nissanka,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,3.0,1,123,85,61.50,146.0,84.24,0,1,0,13,0,3,0,0,0,0,0,0,0,0,0,49.18703125,80.89390624999999,0.15472549019607842
1854,Pathum Nissanka,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,1,1.0,0,72,72,72.00,80.0,90.00,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,60.593515624999995,85.446953125,0.21069607843137256
1855,Pathum Nissanka,"Sri Lanka in New Zealand ODI Series, 2022/23",25 Mar 2023,2,2.0,0,66,57,33.00,74.0,89.18,0,1,0,10,1,0,0,0,0,0,0,2,0,0,0,46.7967578125,87.3134765625,0.16701470588235295
1856,Pathum Nissanka,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,3,3.0,0,132,51,44.00,149.0,88.59,0,1,0,19,2,3,0,0,0,0,0,0,0,0,0,45.39837890625,87.95173828125,0.16628513071895426
1857,Pathum Nissanka,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,8,8.0,2,417,104,69.50,475.0,87.78,2,2,1,55,0,0,0,0,0,0,2,0,0,0,0,57.449189453125,87.865869140625,0.18210089869281046
1858,Pathum Nissanka,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,6.0,0,132,41,22.00,168.0,78.57,0,0,0,17,0,1,0,2,0,0,0,0,1,0,0,39.7245947265625,83.2179345703125,0.1377171160130719
1859,Pathum Nissanka,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,8,8.0,1,330,77*,47.14,363.0,90.90,0,4,2,44,3,1,1,1,1,0,1,0,1,1,0,43.43229736328125,87.05896728515626,0.14448355800653595
1860,Dimuth Karunaratne,"NatWest Series [Sri Lanka in England], 2011",9 Jul 2011,1,1.0,0,4,4,4.00,7.0,57.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,57.14,0.023333333333333334
1861,Dimuth Karunaratne,"Tri-Nation Tournament in Scotland, 2011",13 Jul 2011,1,1.0,0,60,60,60.00,82.0,73.17,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,32.0,65.155,0.14833333333333332
1862,Dimuth Karunaratne,"New Zealand in Sri Lanka ODI Series, 2013/14",10 Nov 2013,2,2.0,0,4,4,2.00,9.0,44.44,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,17.0,54.7975,0.08166666666666667
1863,Dimuth Karunaratne,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2013/14",20 Dec 2013,2,2.0,1,16,16*,16.00,16.0,100.00,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,16.5,77.39875,0.05416666666666667
1864,Dimuth Karunaratne,"Sri Lanka in New Zealand ODI Series, 2014/15",11 Jan 2015,7,5.0,0,69,26,13.80,109.0,63.30,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,15.15,70.34937500000001,0.06341666666666668
1865,Dimuth Karunaratne,"ICC Cricket World Cup (in Australia/New Zealand), 2014/15",14 Feb 2015,4,2.0,0,37,23,18.50,53.0,69.81,0,0,0,3,0,1,0,1,1,0,0,1,0,0,0,16.825,70.0796875,0.075875
1866,Dimuth Karunaratne,"Sri Lanka in Scotland ODI Series, 2019",21 May 2019,1,1.0,0,77,77,77.00,88.0,87.50,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,46.9125,78.78984375,0.18460416666666668
1867,Dimuth Karunaratne,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,7,7.0,1,222,97,37.00,311.0,71.38,0,2,1,22,0,1,1,0,1,0,0,1,0,1,0,41.95625,75.08492187499999,0.16634970238095237
1868,Dimuth Karunaratne,"Bangladesh in Sri Lanka ODI Series, 2019",26 Jul 2019,3,3.0,0,97,46,32.33,126.0,76.98,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,37.143125,76.03246093749999,0.1531748511904762
1869,Dimuth Karunaratne,"West Indies in Sri Lanka ODI Series, 2019/20",22 Feb 2020,3,3.0,0,97,52,32.33,119.0,81.51,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,34.7365625,78.77123046874999,0.1426985367063492
1870,Dimuth Karunaratne,"ICC Men's Cricket World Cup Super League, 2020-2022/23",10 Mar 2021,3,3.0,0,84,52,28.00,110.0,76.36,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,31.36828125,77.565615234375,0.1324603794642857
1871,Dimuth Karunaratne,"Sri Lanka in West Indies ODI Series, 2020/21",10 Mar 2021,3,3.0,0,84,52,28.00,110.0,76.36,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,29.684140624999998,76.96280761718751,0.12734130084325396
1872,Dimuth Karunaratne,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,3,3.0,1,112,56*,56.00,113.0,99.11,0,2,0,15,0,3,0,0,0,0,0,0,0,0,0,42.8420703125,88.03640380859375,0.12644842819940477
1873,Dimuth Karunaratne,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,7,7.0,1,369,103,61.50,416.0,88.70,1,3,0,35,0,0,0,0,0,0,1,0,0,0,0,52.17103515625,88.36820190429688,0.16227183314732144
1874,Dimuth Karunaratne,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,4,4.0,0,53,32,13.25,73.0,72.60,0,0,0,9,0,1,0,2,0,0,0,0,0,0,0,32.710517578125,80.48410095214844,0.11155258324032738
1875,Dimuth Karunaratne,"ICC Cricket World Cup (in India), 2023/24",30 Oct 2023,2,2.0,0,15,15,7.50,22.0,68.18,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20.1052587890625,74.33205047607422,0.07410962495349702
1876,Sadeera Samarawickrama,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2017/18",20 Oct 2017,2,2.0,0,0,0,0.00,5.0,0.00,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.008333333333333333
1877,Sadeera Samarawickrama,"Sri Lanka in India ODI Series, 2017/18",17 Dec 2017,1,1.0,0,42,42,42.00,57.0,73.68,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21.0,36.84,0.09916666666666667
1878,Sadeera Samarawickrama,"England in Sri Lanka ODI Series, 2018/19",17 Oct 2018,3,3.0,0,90,54,30.00,89.0,101.12,0,1,0,12,0,0,0,0,3,0,0,0,0,0,0,25.5,68.98,0.09902777777777777
1879,Sadeera Samarawickrama,"Sri Lanka in Pakistan ODI Series, 2019/20",30 Sep 2019,1,1.0,0,6,6,6.00,14.0,42.85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.75,55.915000000000006,0.07284722222222222
1880,Sadeera Samarawickrama,"Afghanistan in Sri Lanka ODI Series, 2023",4 Jun 2023,2,1.0,0,44,44,44.00,46.0,95.65,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,29.875,75.7825,0.11309027777777778
1881,Sadeera Samarawickrama,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,8,6.0,1,218,82,43.60,229.0,95.19,0,2,0,22,0,0,0,0,0,0,2,0,0,0,0,36.7375,85.48625,0.12015624999999999
1882,Sadeera Samarawickrama,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,6.0,0,215,93,35.83,241.0,89.21,0,2,1,19,2,1,0,2,0,0,0,0,1,0,0,36.28375,87.348125,0.12702256944444446
1883,Sadeera Samarawickrama,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,8,8.0,2,372,108,62.00,363.0,102.47,1,2,1,36,4,1,1,1,1,0,1,0,1,1,0,49.141875,94.9090625,0.13913628472222223
